'Elapsed time','SO2'
'0:19.156',92.889
'0:19.160',92.828
'0:19.164',92.644
'0:19.168',92.828
'0:19.172',92.889
'0:19.176',92.705
'0:19.180',92.583
'0:19.184',92.705
'0:19.188',92.828
'0:19.192',92.828
'0:19.196',92.705
'0:19.200',92.828
'0:19.204',92.766
'0:19.208',92.705
'0:19.212',92.705
'0:19.216',92.889
'0:19.220',92.705
'0:19.224',92.644
'0:19.228',92.828
'0:19.232',92.828
'0:19.236',92.705
'0:19.240',92.705
'0:19.244',92.889
'0:19.248',92.766
'0:19.252',92.766
'0:19.256',92.889
'0:19.260',92.889
'0:19.264',92.644
'0:19.268',92.828
'0:19.272',92.889
'0:19.276',92.889
'0:19.280',92.644
'0:19.284',92.766
'0:19.288',92.950
'0:19.292',92.828
'0:19.296',92.644
'0:19.300',92.766
'0:19.304',92.889
'0:19.308',92.644
'0:19.312',92.889
'0:19.316',92.889
'0:19.320',92.828
'0:19.324',92.766
'0:19.328',92.766
'0:19.332',92.828
'0:19.336',92.828
'0:19.340',92.889
'0:19.344',92.828
'0:19.348',92.766
'0:19.352',92.705
'0:19.356',92.889
'0:19.360',92.705
'0:19.364',92.644
'0:19.368',92.705
'0:19.372',92.889
'0:19.376',92.705
'0:19.380',92.644
'0:19.384',92.828
'0:19.388',92.828
'0:19.392',92.705
'0:19.396',92.705
'0:19.400',92.889
'0:19.404',92.705
'0:19.408',92.644
'0:19.412',92.644
'0:19.416',92.889
'0:19.420',92.644
'0:19.424',92.644
'0:19.428',92.705
'0:19.432',92.889
'0:19.436',92.705
'0:19.440',92.705
'0:19.444',92.889
'0:19.448',92.705
'0:19.452',92.766
'0:19.456',92.705
'0:19.460',92.950
'0:19.464',92.644
'0:19.468',92.828
'0:19.472',92.889
'0:19.476',92.889
'0:19.480',92.705
'0:19.484',92.766
'0:19.488',92.889
'0:19.492',92.828
'0:19.496',92.766
'0:19.500',92.828
'0:19.504',92.766
'0:19.508',92.828
'0:19.512',92.766
'0:19.516',92.828
'0:19.520',92.828
'0:19.524',92.766
'0:19.528',92.889
'0:19.532',92.828
'0:19.536',92.828
'0:19.540',92.828
'0:19.544',92.828
'0:19.548',92.705
'0:19.552',92.766
'0:19.556',92.889
'0:19.560',92.828
'0:19.564',92.644
'0:19.568',92.705
'0:19.572',92.889
'0:19.576',92.583
'0:19.580',92.705
'0:19.584',92.828
'0:19.588',92.766
'0:19.592',92.766
'0:19.596',92.705
'0:19.600',92.889
'0:19.604',92.766
'0:19.608',92.705
'0:19.612',92.766
'0:19.616',92.889
'0:19.620',92.644
'0:19.624',92.828
'0:19.628',92.889
'0:19.632',92.889
'0:19.636',92.705
'0:19.640',92.705
'0:19.644',92.889
'0:19.648',92.644
'0:19.652',92.705
'0:19.656',92.766
'0:19.660',92.889
'0:19.664',92.644
'0:19.668',92.766
'0:19.672',92.828
'0:19.676',92.889
'0:19.680',92.705
'0:19.684',92.828
'0:19.688',92.705
'0:19.692',92.766
'0:19.696',92.828
'0:19.700',92.889
'0:19.704',92.889
'0:19.708',92.705
'0:19.712',92.828
'0:19.716',92.828
'0:19.720',92.889
'0:19.724',92.705
'0:19.728',92.828
'0:19.732',92.705
'0:19.736',92.828
'0:19.740',92.828
'0:19.744',92.828
'0:19.748',92.644
'0:19.752',92.766
'0:19.756',92.889
'0:19.760',92.766
'0:19.764',92.644
'0:19.768',92.644
'0:19.772',92.950
'0:19.776',92.705
'0:19.780',92.644
'0:19.784',92.889
'0:19.788',92.766
'0:19.792',92.644
'0:19.796',92.705
'0:19.800',92.889
'0:19.804',92.705
'0:19.808',92.644
'0:19.812',92.644
'0:19.816',92.828
'0:19.820',92.705
'0:19.824',92.705
'0:19.828',92.705
'0:19.832',92.705
'0:19.836',92.644
'0:19.840',92.705
'0:19.844',92.705
'0:19.848',92.522
'0:19.852',92.644
'0:19.856',92.705
'0:19.860',92.705
'0:19.864',92.583
'0:19.868',92.705
'0:19.872',92.644
'0:19.876',92.705
'0:19.880',92.644
'0:19.884',92.705
'0:19.888',92.644
'0:19.892',92.644
'0:19.896',92.705
'0:19.900',92.766
'0:19.904',92.705
'0:19.908',92.705
'0:19.912',92.828
'0:19.916',92.705
'0:19.920',92.644
'0:19.924',92.583
'0:19.928',92.766
'0:19.932',92.644
'0:19.936',92.705
'0:19.940',92.705
'0:19.944',92.705
'0:19.948',92.461
'0:19.952',92.644
'0:19.956',92.766
'0:19.960',92.644
'0:19.964',92.644
'0:19.968',92.644
'0:19.972',92.828
'0:19.976',92.644
'0:19.980',92.583
'0:19.984',92.705
'0:19.988',92.766
'0:19.992',92.644
'0:19.996',92.644
'0:20.000',92.828
'0:20.004',92.705
'0:20.008',92.644
'0:20.012',92.644
'0:20.016',92.828
'0:20.020',92.644
'0:20.024',92.644
'0:20.028',92.644
'0:20.032',92.644
'0:20.036',92.583
'0:20.040',92.705
'0:20.044',92.644
'0:20.048',92.583
'0:20.052',92.644
'0:20.056',92.705
'0:20.060',92.705
'0:20.064',92.522
'0:20.068',92.705
'0:20.072',92.705
'0:20.076',92.766
'0:20.080',92.644
'0:20.084',92.705
'0:20.088',92.644
'0:20.092',92.705
'0:20.096',92.705
'0:20.100',92.766
'0:20.104',92.705
'0:20.108',92.705
'0:20.112',92.828
'0:20.116',92.644
'0:20.120',92.644
'0:20.124',92.644
'0:20.128',92.766
'0:20.132',92.461
'0:20.136',92.583
'0:20.140',92.705
'0:20.144',92.705
'0:20.148',92.522
'0:20.152',92.522
'0:20.156',92.828
'0:20.160',92.705
'0:20.164',92.522
'0:20.168',92.644
'0:20.172',92.889
'0:20.176',92.644
'0:20.180',92.644
'0:20.184',92.705
'0:20.188',92.828
'0:20.192',92.644
'0:20.196',92.583
'0:20.200',92.766
'0:20.204',92.705
'0:20.208',92.522
'0:20.212',92.644
'0:20.216',92.644
'0:20.220',92.644
'0:20.224',92.644
'0:20.228',92.644
'0:20.232',92.583
'0:20.236',92.644
'0:20.240',92.705
'0:20.244',92.644
'0:20.248',92.583
'0:20.252',92.644
'0:20.256',92.828
'0:20.260',92.705
'0:20.264',92.522
'0:20.268',92.644
'0:20.272',92.705
'0:20.276',92.705
'0:20.280',92.583
'0:20.284',92.705
'0:20.288',92.583
'0:20.292',92.644
'0:20.296',92.705
'0:20.300',92.705
'0:20.304',92.522
'0:20.308',92.583
'0:20.312',92.644
'0:20.316',92.644
'0:20.320',92.644
'0:20.324',92.644
'0:20.328',92.766
'0:20.332',92.461
'0:20.336',92.644
'0:20.340',92.644
'0:20.344',92.766
'0:20.348',92.522
'0:20.352',92.644
'0:20.356',92.828
'0:20.360',92.766
'0:20.364',92.583
'0:20.368',92.644
'0:20.372',92.828
'0:20.376',92.644
'0:20.380',92.644
'0:20.384',92.705
'0:20.388',92.828
'0:20.392',92.583
'0:20.396',92.705
'0:20.400',92.644
'0:20.404',92.644
'0:20.408',92.522
'0:20.412',92.644
'0:20.416',92.705
'0:20.420',92.583
'0:20.424',92.644
'0:20.428',92.583
'0:20.432',92.644
'0:20.436',92.644
'0:20.440',92.766
'0:20.444',92.644
'0:20.448',92.583
'0:20.452',92.644
'0:20.456',92.705
'0:20.460',92.583
'0:20.464',92.522
'0:20.468',92.644
'0:20.472',92.644
'0:20.476',92.583
'0:20.480',92.583
'0:20.484',92.705
'0:20.488',92.461
'0:20.492',92.583
'0:20.496',92.583
'0:20.500',92.644
'0:20.504',92.461
'0:20.508',92.522
'0:20.512',92.644
'0:20.516',92.461
'0:20.520',92.522
'0:20.524',92.583
'0:20.528',92.644
'0:20.532',92.461
'0:20.536',92.522
'0:20.540',92.644
'0:20.544',92.705
'0:20.548',92.400
'0:20.552',92.522
'0:20.556',92.705
'0:20.560',92.644
'0:20.564',92.400
'0:20.568',92.644
'0:20.572',92.705
'0:20.576',92.644
'0:20.580',92.644
'0:20.584',92.644
'0:20.588',92.705
'0:20.592',92.461
'0:20.596',92.644
'0:20.600',92.583
'0:20.604',92.644
'0:20.608',92.522
'0:20.612',92.644
'0:20.616',92.644
'0:20.620',92.644
'0:20.624',92.644
'0:20.628',92.522
'0:20.632',92.644
'0:20.636',92.644
'0:20.640',92.705
'0:20.644',92.522
'0:20.648',92.522
'0:20.652',92.644
'0:20.656',92.705
'0:20.660',92.461
'0:20.664',92.583
'0:20.668',92.644
'0:20.672',92.644
'0:20.676',92.583
'0:20.680',92.644
'0:20.684',92.644
'0:20.688',92.522
'0:20.692',92.522
'0:20.696',92.522
'0:20.700',92.522
'0:20.704',92.522
'0:20.708',92.522
'0:20.712',92.583
'0:20.716',92.583
'0:20.720',92.400
'0:20.724',92.583
'0:20.728',92.644
'0:20.732',92.522
'0:20.736',92.522
'0:20.740',92.644
'0:20.744',92.644
'0:20.748',92.400
'0:20.752',92.644
'0:20.756',92.705
'0:20.760',92.583
'0:20.764',92.400
'0:20.768',92.583
'0:20.772',92.644
'0:20.776',92.583
'0:20.780',92.522
'0:20.784',92.583
'0:20.788',92.644
'0:20.792',92.461
'0:20.796',92.644
'0:20.800',92.522
'0:20.804',92.583
'0:20.808',92.644
'0:20.812',92.522
'0:20.816',92.522
'0:20.820',92.583
'0:20.824',92.644
'0:20.828',92.583
'0:20.832',92.522
'0:20.836',92.583
'0:20.840',92.705
'0:20.844',92.583
'0:20.848',92.583
'0:20.852',92.644
'0:20.856',92.705
'0:20.860',92.522
'0:20.864',92.522
'0:20.868',92.644
'0:20.872',92.583
'0:20.876',92.522
'0:20.880',92.583
'0:20.884',92.644
'0:20.888',92.461
'0:20.892',92.583
'0:20.896',92.583
'0:20.900',92.644
'0:20.904',92.400
'0:20.908',92.461
'0:20.912',92.583
'0:20.916',92.522
'0:20.920',92.400
'0:20.924',92.583
'0:20.928',92.583
'0:20.932',92.461
'0:20.936',92.583
'0:20.940',92.644
'0:20.944',92.705
'0:20.948',92.400
'0:20.952',92.644
'0:20.956',92.644
'0:20.960',92.705
'0:20.964',92.461
'0:20.968',92.644
'0:20.972',92.644
'0:20.976',92.583
'0:20.980',92.522
'0:20.984',92.522
'0:20.988',92.644
'0:20.992',92.461
'0:20.996',92.583
'0:21.000',92.461
'0:21.004',92.644
'0:21.008',92.583
'0:21.012',92.644
'0:21.016',92.400
'0:21.020',92.583
'0:21.024',92.644
'0:21.028',92.583
'0:21.032',92.522
'0:21.036',92.644
'0:21.040',92.705
'0:21.044',92.583
'0:21.048',92.522
'0:21.052',92.644
'0:21.056',92.644
'0:21.060',92.461
'0:21.064',92.522
'0:21.068',92.644
'0:21.072',92.583
'0:21.076',92.461
'0:21.080',92.644
'0:21.084',92.644
'0:21.088',92.522
'0:21.092',92.461
'0:21.096',92.461
'0:21.100',92.644
'0:21.104',92.400
'0:21.108',92.522
'0:21.112',92.583
'0:21.116',92.583
'0:21.120',92.400
'0:21.124',92.644
'0:21.128',92.644
'0:21.132',92.522
'0:21.136',92.522
'0:21.140',92.644
'0:21.144',92.644
'0:21.148',92.400
'0:21.152',92.461
'0:21.156',92.522
'0:21.160',92.644
'0:21.164',92.522
'0:21.168',92.583
'0:21.172',92.583
'0:21.176',92.522
'0:21.180',92.522
'0:21.184',92.522
'0:21.188',92.583
'0:21.192',92.461
'0:21.196',92.644
'0:21.200',92.522
'0:21.204',92.583
'0:21.208',92.522
'0:21.212',92.644
'0:21.216',92.400
'0:21.220',92.583
'0:21.224',92.705
'0:21.228',92.583
'0:21.232',92.400
'0:21.236',92.522
'0:21.240',92.705
'0:21.244',92.583
'0:21.248',92.461
'0:21.252',92.583
'0:21.256',92.644
'0:21.260',92.461
'0:21.264',92.461
'0:21.268',92.522
'0:21.272',92.644
'0:21.276',92.400
'0:21.280',92.522
'0:21.284',92.583
'0:21.288',92.522
'0:21.292',92.522
'0:21.296',92.522
'0:21.300',92.705
'0:21.304',92.522
'0:21.308',92.644
'0:21.312',92.644
'0:21.316',92.522
'0:21.320',92.583
'0:21.324',92.705
'0:21.328',92.644
'0:21.332',92.644
'0:21.336',92.583
'0:21.340',92.644
'0:21.344',92.644
'0:21.348',92.400
'0:21.352',92.522
'0:21.356',92.461
'0:21.360',92.583
'0:21.364',92.522
'0:21.368',92.644
'0:21.372',92.522
'0:21.376',92.522
'0:21.380',92.644
'0:21.384',92.522
'0:21.388',92.583
'0:21.392',92.522
'0:21.396',92.644
'0:21.400',92.522
'0:21.404',92.644
'0:21.408',92.644
'0:21.412',92.644
'0:21.416',92.522
'0:21.420',92.644
'0:21.424',92.644
'0:21.428',92.583
'0:21.432',92.400
'0:21.436',92.522
'0:21.440',92.705
'0:21.444',92.522
'0:21.448',92.461
'0:21.452',92.522
'0:21.456',92.644
'0:21.460',92.400
'0:21.464',92.522
'0:21.468',92.583
'0:21.472',92.583
'0:21.476',92.400
'0:21.480',92.644
'0:21.484',92.705
'0:21.488',92.583
'0:21.492',92.461
'0:21.496',92.644
'0:21.500',92.705
'0:21.504',92.522
'0:21.508',92.644
'0:21.512',92.583
'0:21.516',92.644
'0:21.520',92.522
'0:21.524',92.705
'0:21.528',92.583
'0:21.532',92.522
'0:21.536',92.522
'0:21.540',92.644
'0:21.544',92.644
'0:21.548',92.461
'0:21.552',92.583
'0:21.556',92.522
'0:21.560',92.583
'0:21.564',92.583
'0:21.568',92.583
'0:21.572',92.522
'0:21.576',92.461
'0:21.580',92.583
'0:21.584',92.644
'0:21.588',92.461
'0:21.592',92.522
'0:21.596',92.583
'0:21.600',92.522
'0:21.604',92.583
'0:21.608',92.644
'0:21.612',92.644
'0:21.616',92.522
'0:21.620',92.522
'0:21.624',92.644
'0:21.628',92.583
'0:21.632',92.277
'0:21.636',92.522
'0:21.640',92.705
'0:21.644',92.583
'0:21.648',92.400
'0:21.652',92.522
'0:21.656',92.644
'0:21.660',92.400
'0:21.664',92.522
'0:21.668',92.583
'0:21.672',92.644
'0:21.676',92.400
'0:21.680',92.583
'0:21.684',92.644
'0:21.688',92.583
'0:21.692',92.522
'0:21.696',92.644
'0:21.700',92.644
'0:21.704',92.522
'0:21.708',92.644
'0:21.712',92.644
'0:21.716',92.583
'0:21.720',92.522
'0:21.724',92.705
'0:21.728',92.522
'0:21.732',92.461
'0:21.736',92.461
'0:21.740',92.644
'0:21.744',92.583
'0:21.748',92.522
'0:21.752',92.461
'0:21.756',92.583
'0:21.760',92.583
'0:21.764',92.522
'0:21.768',92.583
'0:21.772',92.461
'0:21.776',92.522
'0:21.780',92.644
'0:21.784',92.644
'0:21.788',92.400
'0:21.792',92.522
'0:21.796',92.583
'0:21.800',92.461
'0:21.804',92.522
'0:21.808',92.461
'0:21.812',92.644
'0:21.816',92.338
'0:21.820',92.461
'0:21.824',92.461
'0:21.828',92.522
'0:21.832',92.277
'0:21.836',92.461
'0:21.840',92.522
'0:21.844',92.461
'0:21.848',92.338
'0:21.852',92.338
'0:21.856',92.522
'0:21.860',92.338
'0:21.864',92.461
'0:21.868',92.522
'0:21.872',92.522
'0:21.876',92.338
'0:21.880',92.522
'0:21.884',92.522
'0:21.888',92.522
'0:21.892',92.400
'0:21.896',92.400
'0:21.900',92.461
'0:21.904',92.522
'0:21.908',92.583
'0:21.912',92.400
'0:21.916',92.400
'0:21.920',92.461
'0:21.924',92.583
'0:21.928',92.338
'0:21.932',92.338
'0:21.936',92.400
'0:21.940',92.522
'0:21.944',92.400
'0:21.948',92.400
'0:21.952',92.461
'0:21.956',92.461
'0:21.960',92.461
'0:21.964',92.461
'0:21.968',92.583
'0:21.972',92.400
'0:21.976',92.400
'0:21.980',92.461
'0:21.984',92.522
'0:21.988',92.400
'0:21.992',92.400
'0:21.996',92.522
'0:22.000',92.400
'0:22.004',92.400
'0:22.008',92.522
'0:22.012',92.583
'0:22.016',92.277
'0:22.020',92.400
'0:22.024',92.522
'0:22.028',92.461
'0:22.032',92.216
'0:22.036',92.400
'0:22.040',92.522
'0:22.044',92.461
'0:22.048',92.216
'0:22.052',92.400
'0:22.056',92.522
'0:22.060',92.400
'0:22.064',92.400
'0:22.068',92.522
'0:22.072',92.522
'0:22.076',92.338
'0:22.080',92.522
'0:22.084',92.522
'0:22.088',92.461
'0:22.092',92.400
'0:22.096',92.461
'0:22.100',92.461
'0:22.104',92.461
'0:22.108',92.461
'0:22.112',92.461
'0:22.116',92.338
'0:22.120',92.400
'0:22.124',92.644
'0:22.128',92.338
'0:22.132',92.461
'0:22.136',92.400
'0:22.140',92.644
'0:22.144',92.338
'0:22.148',92.400
'0:22.152',92.461
'0:22.156',92.461
'0:22.160',92.400
'0:22.164',92.461
'0:22.168',92.583
'0:22.172',92.338
'0:22.176',92.400
'0:22.180',92.522
'0:22.184',92.522
'0:22.188',92.338
'0:22.192',92.461
'0:22.196',92.461
'0:22.200',92.400
'0:22.204',92.400
'0:22.208',92.522
'0:22.212',92.583
'0:22.216',92.338
'0:22.220',92.400
'0:22.224',92.522
'0:22.228',92.583
'0:22.232',92.338
'0:22.236',92.338
'0:22.240',92.522
'0:22.244',92.461
'0:22.248',92.338
'0:22.252',92.522
'0:22.256',92.522
'0:22.260',92.400
'0:22.264',92.461
'0:22.268',92.583
'0:22.272',92.522
'0:22.276',92.400
'0:22.280',92.583
'0:22.284',92.461
'0:22.288',92.461
'0:22.292',92.461
'0:22.296',92.522
'0:22.300',92.400
'0:22.304',92.461
'0:22.308',92.583
'0:22.312',92.522
'0:22.316',92.400
'0:22.320',92.461
'0:22.324',92.644
'0:22.328',92.461
'0:22.332',92.400
'0:22.336',92.400
'0:22.340',92.583
'0:22.344',92.400
'0:22.348',92.522
'0:22.352',92.583
'0:22.356',92.400
'0:22.360',92.400
'0:22.364',92.461
'0:22.368',92.644
'0:22.372',92.400
'0:22.376',92.461
'0:22.380',92.522
'0:22.384',92.583
'0:22.388',92.400
'0:22.392',92.522
'0:22.396',92.461
'0:22.400',92.400
'0:22.404',92.277
'0:22.408',92.583
'0:22.412',92.522
'0:22.416',92.338
'0:22.420',92.338
'0:22.424',92.522
'0:22.428',92.583
'0:22.432',92.277
'0:22.436',92.400
'0:22.440',92.522
'0:22.444',92.522
'0:22.448',92.400
'0:22.452',92.522
'0:22.456',92.461
'0:22.460',92.400
'0:22.464',92.461
'0:22.468',92.522
'0:22.472',92.400
'0:22.476',92.400
'0:22.480',92.461
'0:22.484',92.338
'0:22.488',92.461
'0:22.492',92.400
'0:22.496',92.461
'0:22.500',92.277
'0:22.504',92.400
'0:22.508',92.400
'0:22.512',92.400
'0:22.516',92.216
'0:22.520',92.338
'0:22.524',92.522
'0:22.528',92.277
'0:22.532',92.400
'0:22.536',92.400
'0:22.540',92.400
'0:22.544',92.216
'0:22.548',92.461
'0:22.552',92.461
'0:22.556',92.400
'0:22.560',92.216
'0:22.564',92.400
'0:22.568',92.583
'0:22.572',92.338
'0:22.576',92.338
'0:22.580',92.400
'0:22.584',92.400
'0:22.588',92.338
'0:22.592',92.400
'0:22.596',92.400
'0:22.600',92.277
'0:22.604',92.277
'0:22.608',92.522
'0:22.612',92.400
'0:22.616',92.277
'0:22.620',92.338
'0:22.624',92.522
'0:22.628',92.400
'0:22.632',92.277
'0:22.636',92.400
'0:22.640',92.400
'0:22.644',92.400
'0:22.648',92.400
'0:22.652',92.461
'0:22.656',92.400
'0:22.660',92.338
'0:22.664',92.400
'0:22.668',92.400
'0:22.672',92.400
'0:22.676',92.400
'0:22.680',92.400
'0:22.684',92.277
'0:22.688',92.400
'0:22.692',92.400
'0:22.696',92.400
'0:22.700',92.216
'0:22.704',92.400
'0:22.708',92.522
'0:22.712',92.400
'0:22.716',92.216
'0:22.720',92.277
'0:22.724',92.522
'0:22.728',92.338
'0:22.732',92.338
'0:22.736',92.400
'0:22.740',92.400
'0:22.744',92.277
'0:22.748',92.400
'0:22.752',92.522
'0:22.756',92.338
'0:22.760',92.155
'0:22.764',92.400
'0:22.768',92.522
'0:22.772',92.338
'0:22.776',92.277
'0:22.780',92.400
'0:22.784',92.400
'0:22.788',92.277
'0:22.792',92.400
'0:22.796',92.338
'0:22.800',92.338
'0:22.804',92.216
'0:22.808',92.522
'0:22.812',92.400
'0:22.816',92.338
'0:22.820',92.277
'0:22.824',92.461
'0:22.828',92.461
'0:22.832',92.400
'0:22.836',92.400
'0:22.840',92.400
'0:22.844',92.400
'0:22.848',92.338
'0:22.852',92.400
'0:22.856',92.338
'0:22.860',92.338
'0:22.864',92.338
'0:22.868',92.400
'0:22.872',92.461
'0:22.876',92.400
'0:22.880',92.400
'0:22.884',92.277
'0:22.888',92.338
'0:22.892',92.461
'0:22.896',92.400
'0:22.900',92.216
'0:22.904',92.338
'0:22.908',92.522
'0:22.912',92.400
'0:22.916',92.155
'0:22.920',92.461
'0:22.924',92.522
'0:22.928',92.400
'0:22.932',92.338
'0:22.936',92.400
'0:22.940',92.461
'0:22.944',92.338
'0:22.948',92.400
'0:22.952',92.461
'0:22.956',92.400
'0:22.960',92.155
'0:22.964',92.338
'0:22.968',92.400
'0:22.972',92.277
'0:22.976',92.277
'0:22.980',92.400
'0:22.984',92.400
'0:22.988',92.277
'0:22.992',92.400
'0:22.996',92.400
'0:23.000',92.338
'0:23.004',92.216
'0:23.008',92.522
'0:23.012',92.400
'0:23.016',92.277
'0:23.020',92.338
'0:23.024',92.583
'0:23.028',92.400
'0:23.032',92.338
'0:23.036',92.400
'0:23.040',92.338
'0:23.044',92.400
'0:23.048',92.400
'0:23.052',92.522
'0:23.056',92.277
'0:23.060',92.400
'0:23.064',92.400
'0:23.068',92.522
'0:23.072',92.338
'0:23.076',92.461
'0:23.080',92.461
'0:23.084',92.400
'0:23.088',92.400
'0:23.092',92.522
'0:23.096',92.400
'0:23.100',92.216
'0:23.104',92.338
'0:23.108',92.583
'0:23.112',92.400
'0:23.116',92.155
'0:23.120',92.400
'0:23.124',92.461
'0:23.128',92.400
'0:23.132',92.155
'0:23.136',92.338
'0:23.140',92.400
'0:23.144',92.216
'0:23.148',92.277
'0:23.152',92.277
'0:23.156',92.216
'0:23.160',92.155
'0:23.164',92.277
'0:23.168',92.338
'0:23.172',92.216
'0:23.176',92.277
'0:23.180',92.338
'0:23.184',92.338
'0:23.188',92.155
'0:23.192',92.400
'0:23.196',92.277
'0:23.200',92.216
'0:23.204',92.155
'0:23.208',92.461
'0:23.212',92.277
'0:23.216',92.216
'0:23.220',92.277
'0:23.224',92.277
'0:23.228',92.216
'0:23.232',92.338
'0:23.236',92.216
'0:23.240',92.277
'0:23.244',92.216
'0:23.248',92.338
'0:23.252',92.461
'0:23.256',92.155
'0:23.260',92.277
'0:23.264',92.338
'0:23.268',92.400
'0:23.272',92.155
'0:23.276',92.338
'0:23.280',92.338
'0:23.284',92.155
'0:23.288',92.216
'0:23.292',92.338
'0:23.296',92.400
'0:23.300',92.155
'0:23.304',92.338
'0:23.308',92.400
'0:23.312',92.400
'0:23.316',92.094
'0:23.320',92.338
'0:23.324',92.338
'0:23.328',92.216
'0:23.332',92.155
'0:23.336',92.338
'0:23.340',92.400
'0:23.344',92.094
'0:23.348',92.216
'0:23.352',92.338
'0:23.356',92.216
'0:23.360',92.155
'0:23.364',92.338
'0:23.368',92.338
'0:23.372',92.277
'0:23.376',92.338
'0:23.380',92.400
'0:23.384',92.277
'0:23.388',92.155
'0:23.392',92.338
'0:23.396',92.277
'0:23.400',92.277
'0:23.404',92.277
'0:23.408',92.400
'0:23.412',92.277
'0:23.416',92.216
'0:23.420',92.277
'0:23.424',92.338
'0:23.428',92.155
'0:23.432',92.277
'0:23.436',92.277
'0:23.440',92.216
'0:23.444',92.155
'0:23.448',92.338
'0:23.452',92.400
'0:23.456',92.155
'0:23.460',92.216
'0:23.464',92.400
'0:23.468',92.338
'0:23.472',92.155
'0:23.476',92.338
'0:23.480',92.277
'0:23.484',92.155
'0:23.488',92.094
'0:23.492',92.400
'0:23.496',92.277
'0:23.500',92.155
'0:23.504',92.216
'0:23.508',92.338
'0:23.512',92.277
'0:23.516',92.094
'0:23.520',92.277
'0:23.524',92.338
'0:23.528',92.155
'0:23.532',92.155
'0:23.536',92.338
'0:23.540',92.277
'0:23.544',92.155
'0:23.548',92.216
'0:23.552',92.277
'0:23.556',92.277
'0:23.560',92.155
'0:23.564',92.338
'0:23.568',92.277
'0:23.572',92.216
'0:23.576',92.216
'0:23.580',92.400
'0:23.584',92.277
'0:23.588',92.216
'0:23.592',92.400
'0:23.596',92.277
'0:23.600',92.155
'0:23.604',92.155
'0:23.608',92.400
'0:23.612',92.155
'0:23.616',92.155
'0:23.620',92.155
'0:23.624',92.277
'0:23.628',92.155
'0:23.632',92.216
'0:23.636',92.400
'0:23.640',92.338
'0:23.644',92.216
'0:23.648',92.277
'0:23.652',92.400
'0:23.656',92.155
'0:23.660',92.400
'0:23.664',92.338
'0:23.668',92.277
'0:23.672',92.094
'0:23.676',92.400
'0:23.680',92.277
'0:23.684',92.155
'0:23.688',92.155
'0:23.692',92.400
'0:23.696',92.277
'0:23.700',92.155
'0:23.704',92.277
'0:23.708',92.338
'0:23.712',92.216
'0:23.716',92.094
'0:23.720',92.277
'0:23.724',92.216
'0:23.728',92.155
'0:23.732',92.155
'0:23.736',92.277
'0:23.740',92.216
'0:23.744',92.155
'0:23.748',92.155
'0:23.752',92.338
'0:23.756',92.338
'0:23.760',92.277
'0:23.764',92.400
'0:23.768',92.216
'0:23.772',92.216
'0:23.776',92.338
'0:23.780',92.400
'0:23.784',92.155
'0:23.788',92.338
'0:23.792',92.400
'0:23.796',92.277
'0:23.800',92.155
'0:23.804',92.277
'0:23.808',92.400
'0:23.812',92.155
'0:23.816',92.216
'0:23.820',92.338
'0:23.824',92.400
'0:23.828',92.155
'0:23.832',92.338
'0:23.836',92.400
'0:23.840',92.338
'0:23.844',92.216
'0:23.848',92.338
'0:23.852',92.400
'0:23.856',92.155
'0:23.860',92.277
'0:23.864',92.338
'0:23.868',92.277
'0:23.872',92.094
'0:23.876',92.400
'0:23.880',92.338
'0:23.884',92.155
'0:23.888',92.155
'0:23.892',92.400
'0:23.896',92.338
'0:23.900',92.094
'0:23.904',92.216
'0:23.908',92.338
'0:23.912',92.338
'0:23.916',92.155
'0:23.920',92.400
'0:23.924',92.216
'0:23.928',92.216
'0:23.932',92.216
'0:23.936',92.400
'0:23.940',92.216
'0:23.944',92.155
'0:23.948',92.277
'0:23.952',92.338
'0:23.956',92.277
'0:23.960',92.277
'0:23.964',92.400
'0:23.968',92.216
'0:23.972',92.338
'0:23.976',92.400
'0:23.980',92.338
'0:23.984',92.155
'0:23.988',92.277
'0:23.992',92.400
'0:23.996',92.277
'0:24.000',92.155
'0:24.004',92.216
'0:24.008',92.400
'0:24.012',92.155
'0:24.016',92.216
'0:24.020',92.400
'0:24.024',92.400
'0:24.028',92.155
'0:24.032',92.277
'0:24.036',92.461
'0:24.040',92.277
'0:24.044',92.094
'0:24.048',92.338
'0:24.052',92.338
'0:24.056',92.155
'0:24.060',92.277
'0:24.064',92.400
'0:24.068',92.277
